ceramics,"मृत्तिकाशिल्प, सिरेमिक्स",,,
cerography,सिक्थोत्किरण,,,
chain carrier,श्रृंखला वाहक,,,
chain fission reaction,श्रृंखला विखंडन अभिक्रिया,,,
chain isomerism,श्रृंखला समावयवता,,,
chain reaction,श्रृंखला अभिक्रिया,,,
chain termination process,श्रृंखला समापन प्रक्रम,,,
chalcophilic element,गंधकरागी तत्व,,,
chamber,1. कोष्ठ कक्ष 2. वेश्म,,,
change,1. परिवर्तन 2. अंतर,,,
change of state,अवस्था-परिवर्तन,,,
channel,1. चैनल 2. जलमार्ग,,,
channel compound,चैनल यौगिक,,,
chaos,अस्तव्यस्तता,,,
character,1. लक्षण गुण 2. स्वरूप 3. संप्रतीक (कम्प्यूटर),,,
characteristic,1. अभिलक्षण (स.) 2. अभिलक्षणिक (वि.) 3. विशेषता,,,
characteristic property,अभिलक्षणिक गुणधर्म,,,
charge,1. आवेश 2. घान 3. प्रभार 4. आरोप,,,
charge neutralization,आवेश उदासीनीकरण,,,
charge preparation,घान निर्मिति,,,
charging temperature,घानन ताप,,,
charging voltage,आवेशन वोल्टता,,,
Charles law,चार्ल्स नियम,,,
chelate complex,"कीलेट संकुल,कुलीर संकुल",,,
chelation,"कुलीरन,कीलेटन",,,
chemical,"रासायनिक द्रव्य,रसायन (सं.). रासायनिक (वि.)",,,
chemical affinity,रासायनिक बंधुता,,,
chemical bond,रासायनिक आबंध,,,
chemical combination,रासायनिक संयोग,,,
chemical equation,रासायनिक समीकरण,,,
chemical equilibrium,रासायनिक साम्य,,,
chemical fertilizer,रासायनिक उर्वरक,,,
chemical fixation,रासायनिक स्थायीकरण,,,
chemical kinetics,रासायनिक बलगतिकी,,,
chemical parting,रासायनिक आपृथकन,,,
chemical property,रासायनिक गुणधर्म,,,
chemical reversibility,रासायनिक उत्क्रमणीयता,,,
chemical separation,रासायनिक पृथकन,,,
chemical structure,रासायनिक संरचना,,,
chemical thermodynamics,रासायनिक ऊष्मागतिकी,,,
chemical warfare ,रासायनिक युद्ध,,,
chemically bound,रसायनतः बद्ध,,,
chemically distinguishable,रसायनतः विभेद्य,,,
chemi-luminescence,रसोसंदीप्ति,,,
chemisorption,रसोवशोषण,,,
chemist,रसायनज्ञ,,,
chemistry,रसायन,,,
chemotaxis,रसोअनुचलन,,,
chemotherapeutic drug,रसोचिकित्सीय औषध,,,
chemotherapy,"रसोचिकित्सा,रसायन चिकित्सा",,,
chilling,द्रुतशीतन,,,
chiral compound,काइरल यौगिक,,,
chlorimetry,क्लोरीमिति,,,
chlorinated hydrocarbon,क्लोरीनित हाइड्रोकार्बन,,,
chlorination,क्लोरीनन,,,
chlorinolysis,क्लोरीनीअपघटन,,,
chlorometry,क्लोरीनमिति,,,
cholesterol,कोलेस्टेरॉल,,,
chromatism,वर्णकता,,,
chromatography,"वर्णलेखिकी,क्रोमैटोग्रैफी",,,
chromatophile,वर्णरागी,,,
chrome alum,क्रोम एलम,,,
chrome plating,क्रोम विद्युत्लेपन,,,
chromium mordant,क्रोमियम रंगबंधक,,,
chromoscope,वर्णदर्शी,,,
chromosome,गुणसूत्र,,,
chronology,1. कालानुक्रम 2. कालानुक्रमिकी,,,
cinnabar,"सिनबार,हिंगुल,सिंगरफ",,,
circuit breaker,परिपथ विच्छेदक,,,
circular,"वृत्ताकार,वृत्तीय",,,
circular polarization,वृत्तीय ध्रुवण,,,
circulating electron,परिसंचारी इलेक्ट्रॉन,,,
circulation,"परिसंचरण,परिसंचारण",,,
cis arrangement,समपक्ष विन्यास,,,
cis form,समपक्ष रूप,,,
cis isomer,समपक्ष समावयवी,,,
cladding,अधिपट्टन,,,
Claperyon-Clausius equation,क्लेपेरॉन-क्लाउसियस समीकरण,,,
clarifying agent,निर्मलन कर्मक,,,
classical,"चिरसम्मत,चिरप्रतिष्ठित",,,
classification,वर्गीकरण,,,
clathrate compound,जालक यौगिक,,,
clathration,जालकन,,,
clay,मृत्तिका,,,
cleansing agent,निर्मलन कर्मक,,,
clear solution,स्वच्छ विलयन,,,
cleavage surface,विदलन पृष्ठ,,,
clinical thermometer,ज्वरमापी,,,
clinker compound,क्लिंकर यौगिक,,,
close annealing,संवृत अनीलन,,,
close packed lattice,निविड संकुलित जालक,,,
closed chain compound,संवृत श्रृंखला यौगिक,,,
clustering,गुच्छन,,,
coacervation,संराशियन,,,
coagulation,स्कंदन,,,
coal bed,कोयला संस्तर,,,
coal gassification,कोयला गैसन,,,
coal reserve,कोयला निचय,,,
coalescence,संलयन,,,
coaltar hydrogenation,कोलतार हाइड्रोजनन,,,
coarse,1. स्थूल मोटा 2. घटिया 3. अपरिष्कृत,,,
coarse grained,स्थूलरेणुक,,,
coarse particle,स्थूल कण,,,
coating,विलेपन,,,
coaxial,समाक्ष,,,
codeposition,सहनिक्षेपण,,,
coefficient,गुणांक,,,
coefficient of heat conductivity,ऊष्माचालकता गुणांक,,,
coercive force,निग्रह बल,,,
coherent,"संबद्ध,संसक्त",,,
cohesion,संसंजन,,,
cohesive force,संसंजक बल,,,
coincident,संपाती,,,
coke fines,कोक सूक्ष्मक,,,
coking coal,कोकन कोयला,,,
cold,1. शीत 2. अतप्त,,,
cold drawing,अतप्त कर्षण,,,
cold rolled steel,अतप्त बेल्लित इस्पात,,,
collector,संग्राहक,,,
collision,"संघट्ट,टक्कर ,संघट्टन",,,
collision rate theory,संघट्ट दर सिद्धांत,,,
collisional excitation,संघट्टनीय उत्तेजन,,,
colloid chemistry,कोलॉइड रसायन,,,
colloid morphology,कोलॉइड आकृतिकी,,,
colloidal electrolyte,कोलॉइडी वैद्युत अपघट्य,,,
colloidal state,कोलॉइडी अवस्था,,,
colluvial,मिश्रोढ,,,
colorimetry,वर्णमिति,,,
colour,"रंग,वर्ण",,,
colour contrast,वर्ण वैषम्य,,,
colour sensitivity,वर्ण सुग्राहिता,,,
colouration,रंजन,,,
column chromatography,स्तंभ वर्णलेखिकी,,,
columnar,"स्तंभी,स्तंभाकार",,,
combination,"संयुक्त,संयोजन",,,
combination reaction,संयोजन अभिक्रिया,,,
combinatorial chemistry,संचय विन्यास रसायन,,,
combustion,दहन,,,
commercial ore,वाणिज्यक अयस्क,,,
commercially pure,शुद्धप्रायः,,,
comminution,अवचूर्णन,,,
common,"1. साधारण, सामान्य 2. उभयनिष्ठ,सर्वनिष्ठ 3. सार्व (वि.)",,,
common emitter,सार्व उत्सर्जक,,,
common ion effect,उभयनिष्ठ आयन प्रभाव,,,
common multiple,सार्व गुणज,,,
communication,संचार,,,
commutation,1. दिक्परिवर्तन 2. क्रमविनिमय,,,
compaction,संहनन,,,
