Boyle's law,बॉयल-नियम,,,,,,,,,,,,,
Boyle' temperature,बॉयल ताप,,,,,,,,,,,,,
Bracket series,ब्रेकेट-श्रेणी,,,,,,,,,,,,,
Bragg law,बॅग नियम,,,,,,,,,,,,,
braided wire,गुंफित तार,,,,,,,,,,,,,
braking orbit,ब्रेक कक्षा,,,,,,,,,,,,,
Bramah press,ब्रामा संपीडक,,,,,,,,,,,,,
branching,शाखन,,,,,,,,,,,,,
Bravais lattice,ब्रेवे लैटिस,ब्रेवे जालक,,,,,,,,,,,,
braze,पीतल से झालना,पीतल का टाँका लगाना,,,,,,,,,,,,
break,विच्छेद,,,,,,,,,,,,,
break contact,विच्छेद संपर्कक,,,,,,,,,,,,,
breakdown diode,भंजन डायोड,जेनर डायोड,,,,,,,,,,,,
breaking,विभंजन,,,,,,,,,,,,,
breeder reactor,प्रजनक रिऐक्टर,ब्रीडर परमाणु भट्टी,प्रजनक भट्टी,,,,,,,,,,,
breeding,प्रजनन,,,,,,,,,,,,,
bremsstrahlung,अवमंदक विकिरण,ब्रैस्ट्रालुंग,,,,,,,,,,,,
Brewster angle,ब्रूस्टर-कोण,,,,,,,,,,,,,
Brewster fringe,ब्रूस्टर फ्रिज़,,,,,,,,,,,,,
bridge,सेतु,,,,,,,,,,,,,
bridging,सेतु-बंधन,,,,,,,,,,,,,
bright,दीप्त,द्युतिमान,चमकीला,,,,,,,,,,,
brightening,प्रदीपक,,,,,,,,,,,,,
bright,प्रभास,,,,,,,,,,,,,
brightness,द्युति,प्रभा,,,,,,,,,,,,
Brillouin zone,ब्रिलुवां क्षेत्र,,,,,,,,,,,,,
British Standard Candle,ब्रिटिश मानक कैंडल,,,,,,,,,,,,,
brittle,भंगुर,,,,,,,,,,,,,
brittleness,भंगुरता,,,,,,,,,,,,,
broadcasting,प्रसारण,,,,,,,,,,,,,
broad,विस्तृत,,,,,,,,,,,,,
broadside,पार्वाभिमुखी,,,,,,,,,,,,,
Broglie formula,ब्रोग्ली सूत्र,,,,,,,,,,,,,
broken,खंडित,,,,,,,,,,,,,
Brownian motion,ब्राउनी गति,,,,,,,,,,,,,
brush,कूची,बुरुश,कूर्च ,गुल्म,,,,,,,,,,
bubble,बुबुद्,बुलबुला (सं.),बुदबुदाना (क्रि.),,,,,,,,,,,
bubbling,बुदबुदाहट,,,,,,,,,,,,,
bucking,प्रतिकारी,,,,,,,,,,,,,
buckling,आकुंचन,,,,,,,,,,,,,
buffer,उभय प्रतिरोधी,बफ़र,,,,,,,,,,,,
building acoustics,भवन-ध्वानिकी,,,,,,,,,,,,,
build up,वर्धन,,,,,,,,,,,,,
bulb,बल्ब,,,,,,,,,,,,,
bulging,उभरना,,,,,,,,,,,,,
bulk,आयतन,स्थूलता ,समष्टि ,पुंज,प्रकाय,,,,,,,,,
bulk modulus,आयतन प्रत्यास्थता गुणांक,,,,,,,,,,,,,
bulk property,समष्टि गुणधर्म,,,,,,,,,,,,,
bulk temperature,अधिकांशीय ताप,,,,,,,,,,,,,
bump (in a curve),ककुद,उभार,,,,,,,,,,,,
bunch,गुच्छ,पुंज (सं.),गुच्छित होना (क्रि.),,,,,,,,,,,
buncher,गुच्छक,,,,,,,,,,,,,
Bunsen cell,बुन्सेन सेल,,,,,,,,,,,,,
buoy,उत्प्लव,,,,,,,,,,,,,
buoyancy,उत्प्लावकता,उत्प्लावन,,,,,,,,,,,,
Burger's circuit,बर्गर परिपथ,,,,,,,,,,,,,
burglar alarm,चोर घंटी,,,,,,,,,,,,,
burner,बर्नर,ज्वालक,,,,,,,,,,,,
burn out,पूर्णज्वलन,,,,,,,,,,,,,
burst,प्रस्फोट,स्फोट ,विदर,,,,,,,,,,,
busy line,व्यस्त लाइन,,,,,,,,,,,,,
busy tone,व्यस्तता टोन,,,,,,,,,,,,,
buzzer,गुंजक,,,,,,,,,,,,,
bypass,उपपथ,,,,,,,,,,,,,
bypassing,उपपथन,,,,,,,,,,,,,
cable,समुद्री तार,केबल,,,,,,,,,,,,
cadmium,कैडमियम,,,,,,,,,,,,,
caesium cell,सीज़इयम-सेल,,,,,,,,,,,,,
cage dipole,पंजर द्विध्रुव,,,,,,,,,,,,,
cage effect,पंजर प्रभाव,,,,,,,,,,,,,
calculate,परिकलन करना,,,,,,,,,,,,,
calculator,परिकलित्र,परिकलक,,,,,,,,,,,,
calendar,कैलेन्डर,,,,,,,,,,,,,
calibrate,अंशशोधन,अंशांकन,अनुसंशोधन,,,,,,,,,,,
calibration factor,अंशोधन गुणक,अंशांकन गुणक,,,,,,,,,,,,
callipers,कैलिपर्स,,,,,,,,,,,,,
call-meter,कॉल गणित्र,वार्ता गणित्र,,,,,,,,,,,,
caloric,ऊष्मी (वि.),कैलोरिक (सं.),,,,,,,,,,,,
calorimeter,कैलोरीमीटर,ऊष्मामापी,,,,,,,,,,,,
calorimetry,कलोरीमिति,ऊष्मामिति,,,,,,,,,,,,
camera,कैमरा,,,,,,,,,,,,,
canal rays,कुल्या किरण,कैनल किरण,,,,,,,,,,,,
candela,कैंडेला,,,,,,,,,,,,,
candle,मोमबत्ती,कैंडल,,,,,,,,,,,,
canonical,विहित,कैनानिकल,,,,,,,,,,,,
cantilever,कैन्टीलीवर,प्रास,,,,,,,,,,,,
cap,टोपी,आच्छद (सं.),अन्त्यकर्तन (क्रि.),,,,,,,,,,,
capacitance,धारिता,,,,,,,,,,,,,
capacitor,संधारित्र,,,,,,,,,,,,,
capillarity,केशिकात्व,केशिकत्व,,,,,,,,,,,,
capillary,केशिका,कैपिलरी,,,,,,,,,,,,
capillary force,केशिका-बल,,,,,,,,,,,,,
capsule,संपुटिका,संपुट,कैप्स्यूल,,,,,,,,,,,
capture,प्रग्रहण,,,,,,,,,,,,,
carbon 14 dating,कार्बन 14 कालनिर्धारण,,,,,,,,,,,,,
cardinals,प्रधान दिग्बिन्दु,कार्डिनल संख्या,गणन-संख्या,,,,,,,,,,,
Carnot's theorem,कार्नो-प्रमेय,,,,,,,,,,,,,
carrier,वाहक,,,,,,,,,,,,,
Cartesian axes,कार्तीय अक्ष,,,,,,,,,,,,,
cartridge,कार्टिज,,,,,,,,,,,,,
cascade,सोपानी (वि.) सोपानीपात (सं.),,,,,,,,,,,,,
catalysed,उत्प्रेरित,,,,,,,,,,,,,
catastrophe,प्रलय,विपद,,,,,,,,,,,,
catching diode,सीमक डायोड,,,,,,,,,,,,,
cathetometer,ऊर्ध्वतामापी,कैथेटोमीटर,,,,,,,,,,,,
cathetron,कैथेट्रॉन,,,,,,,,,,,,,
cathode,कैथोड,,,,,,,,,,,,,
cation,धनायन,,,,,,,,,,,,,
caustic surface,किरणस्पर्शी पृष्ठ,,,,,,,,,,,,,
cavity,कोटर,,,,,,,,,,,,,
ceiling,सीमान्त ,छाद,अंतश्छद ,उच्चतमांक ,छादन,,,,,,,,,
celestial,खगोलीय,,,,,,,,,,,,,
cell constant,सेल-स्थिरांक,,,,,,,,,,,,,
cemented lens,सीमेन्टित लेन्स,,,,,,,,,,,,,
centering,केन्द्रण,,,,,,,,,,,,,
centigrade,सेन्टीग्रेड,,,,,,,,,,,,,
centimeter,सेन्टीमीटर,,,,,,,,,,,,,
centimeter gram second system,सेन्टीमीटर-ग्राम -सेकंड पद्धति,,,,,,,,,,,,,
central,"केन्द्रीय ,सकेन्द्र",,,,,,,,,,,,,
central processing unit (C.P.U),केन्द्रीय संसाधन एकक,,,,,,,,,,,,,
centre,केन्द्र,,,,,,,,,,,,,
centre of collineation,संरेखण-केन्द्र,,,,,,,,,,,,,
centric ray,माध्यिक किरण,,,,,,,,,,,,,
centripetal,अभिकेन्द्र,,,,,,,,,,,,,
centroid,केन्द्रक,,,,,,,,,,,,,
ceramic,चीनी मिट्टी,,,,,,,,,,,,,
c.g.s. system,सें. ग्रा. से. पद्धति,,,,,,,,,,,,,
chain decay,शृंखलीय क्षय,,,,,,,,,,,,,
chamber,कोष्ठ,कक्षिका,कक्ष,,,,,,,,,,,
chance,संयोग,प्रायिकता,अवसर,,,,,,,,,,,
changing,परिवर्ती,,,,,,,,,,,,,
channel,प्रणाल,चैनल ,वाहिका ,जलमार्ग,,,,,,,,,,
channelling,प्रणालकरण,चैनलन,प्रणालन,,,,,,,,,,,
chaos,अस्तव्यस्तता,अव्यवस्था,,,,,,,,,,,,
character,लक्षण,गुण,स्वरूप,वर्ण,,,,,,,,,,
characteristic,लक्षण,विशेषता,अभिलक्षण,पूर्णांश,अभिलक्षणिक,,,,,,,,,
charge,आवेश,चार्ज,भरण,प्रभार,,,,,,,,,,
charger,चार्जक,,,,,,,,,,,,,
charging,भरण,,,,,,,,,,,,,
Charles' law,चार्ल्स नियम,,,,,,,,,,,,,
chart,चार्ट,संचित्र,,,,,,,,,,,,
chasing,अनुधावन,,,,,,,,,,,,,
chasis,चौकी,चैसिस,,,,,,,,,,,,
check,पड़ताल,परीक्षण,,,,,,,,,,,,
chemical,रासायनिक,,,,,,,,,,,,,
chemi-luminescence,रासायनिक संदीप्ति,रससंदीप्ति,,,,,,,,,,,,
chip,छीलन,चिप,चिप्पी,शकल,तष्ट (दोष),,,,,,,,,
chi-square test,कोई-वर्ग परीक्षण,,,,,,,,,,,,,
choke,"कंठरोध (दोष) ,चोक",,,,,,,,,,,,,
chopper amplifier,अन्तरायिक प्रवर्धक,,,,,,,,,,,,,
choral music,समूह संगीत,,,,,,,,,,,,,
chromatic,वर्णिक,,,,,,,,,,,,,
chromaticity,वर्णकता,,,,,,,,,,,,,
chromaticness,वर्णकता,,,,,,,,,,,,,
chromastism,वर्णकता,,,,,,,,,,,,,
chromatograph,वर्णलेख,,,,,,,,,,,,,
chromometer,वर्णमापी,क्रोमोमीटर,,,,,,,,,,,,
chromophore,वर्ण मूलक,क्रोमोफोर,,,,,,,,,,,,
chromosphere,वर्ण-मंडल,क्रोमोस्फियर,,,,,,,,,,,,
chronograph,समयलेखी,क्रोनोग्राफ,काललेखी,,,,,,,,,,,
chronometer,कालमापी,क्रोनोमीटर,,,,,,,,,,,,
cinema,सिनेमा,चलचित्र,,,,,,,,,,,,
cinematography,चलचित्रकी,,,,,,,,,,,,,
cipher (zero),शून्य,सिफर,,,,,,,,,,,,
circle in (=iris in),अववृत्तन,,,,,,,,,,,,,
circuit,परिपथ,,,,,,,,,,,,,
circuitry,परिपथिकी,,,,,,,,,,,,,
circular,वृत्तकार,वृत्तीय,,,,,,,,,,,,
circulating,परिसंचारी,,,,,,,,,,,,,
circulation,परिसंचरण,परिसंचारण,,,,,,,,,,,,
circulator,परिसंचारक,,,,,,,,,,,,,
circumferential,परिधिक,,,,,,,,,,,,,
circumuclear electron,परिन्यूक्लीय इलेक्ट्रॉन,,,,,,,,,,,,,
circumterrestrial satellite,परिभू उपग्रह,,,,,,,,,,,,,
citizen's band,नागरिक आवृत्ति बैंड,,,,,,,,,,,,,
cladding,परिनिधान,अधिपट्टन,,,,,,,,,,,,
clamping,बंधन,,,,,,,,,,,,,
Clapeyron equation,क्लेपेरॉन समीकरण,,,,,,,,,,,,,
classical,चिरसम्मत,चिरप्रतिष्ठित,क्लासिकी,,,,,,,,,,,
clearance,अंतराल,निष्कासन (सं.),,,,,,,,,,,,
cleavage,विदलन,,,,,,,,,,,,,
climate,जलवायु,,,,,,,,,,,,,
climb,आरोह,,,,,,,,,,,,,
clinical thermometer,ज्वरमापी,डाक्टरी थर्मामीटर,,,,,,,,,,,,
clock voltage,कालद वोल्टता,,,,,,,,,,,,,
clockwise,दक्षिणावर्त,,,,,,,,,,,,,
closed circuit,बंद परिपथ,,,,,,,,,,,,,
closed circuit television (=piped television),बंद-परिपथ टेलीविज़न,,,,,,,,,,,,,
close packed,सुसंकुलित,निविड संकुलित,,,,,,,,,,,,
close packed structure,सुसंकुलित संरचना,,,,,,,,,,,,,
closest approach,निकटतम उपगमन,,,,,,,,,,,,,
closest packed,निविडतम संकुलित,,,,,,,,,,,,,
close-up (=close-up view),समीप दृश्य,,,,,,,,,,,,,
cloud,मेघ,बादल,अभ्र,धब्बे,,,,,,,,,,
cluster,गुच्छ,,,,,,,,,,,,,
coarse,स्थूल,मोटा ,कच्चा,घटिया ,अपरिष्कृत,,,,,,,,,
coarsely crystalline,स्थूल क्रिस्टली,,,,,,,,,,,,,
coast,तट,लक्ष्यघर (रेडार),,,,,,,,,,,,
coat,आवरण,लेप,कोट,विलेप,,,,,,,,,,
coating,विलेपन,लेप करना,कोट करना कोटिंग,,,,,,,,,,,
coaxial,समाक्ष,,,,,,,,,,,,,
code,कोड,संकेत ,संकेतावलि ,संहिता ,कूट,,,,,,,,,
coded,कोडित,,,,,,,,,,,,,
coding pulse,कोडन स्पंद,,,,,,,,,,,,,
coefficient,गुणांक,,,,,,,,,,,,,
coercive,निग्रह,,,,,,,,,,,,,
coercivity,निग्राहिता,,,,,,,,,,,,,
coherence,संबद्धता,संसक्तता,,,,,,,,,,,,
coherent,संबद्ध,संसक्त,,,,,,,,,,,,
cohesion,संसंजन,,,,,,,,,,,,,
cohesional,संसंजी,,,,,,,,,,,,,
coil,कुंडली,,,,,,,,,,,,,
coiled,कुंडलित,,,,,,,,,,,,,
coiling,कुंडलीकरण,कुंडलीभवन,कुंडलन,,,,,,,,,,,
coincidence,संपाट,,,,,,,,,,,,,
cold,शीत,,,,,,,,,,,,,
cold emission,निम्नताप उत्सर्जन,,,,,,,,,,,,,
cold neutron,अवतापीय न्यूट्रॉन,,,,,,,,,,,,,
collapsible state,निपात्य अवस्था,,,,,,,,,,,,,
collateral,संपार्श्विक,शाखिक,शाखज,,,,,,,,,,,
collator,संयोजक,समानुक्रमित्र,कोलेटर,,,,,,,,,,,
collection,संग्रह,,,,,,,,,,,,,
collective,सामूहिक,समष्टीय,,,,,,,,,,,,
collector,संग्राहक,कलेक्टर,संग्राही,,,,,,,,,,,
colliding particles,संघट्टनी कण,,,,,,,,,,,,,
collimate,समांतरण,,,,,,,,,,,,,
collimated,समांतरित,एकदिशीकृत,,,,,,,,,,,,
collimator,समांतरित्र,,,,,,,,,,,,,
collinear,संरेख,,,,,,,,,,,,,
collinearity,संरेखता,,,,,,,,,,,,,
collision,संघट्ट,टक्कर,संघटन,,,,,,,,,,,
colloidal,कोलॉइडी,,,,,,,,,,,,,
colorimeter,वर्णमापी,कलरीमीटर,,,,,,,,,,,,
colour blindness,वर्णान्धता,,,,,,,,,,,,,
colour,वर्ण,,,,,,,,,,,,,
column,स्तंभ,कॉलम,,,,,,,,,,,,
coma,कॉमा,रोमगुच्छ ,पूंछ,पुच्छ,,,,,,,,,,
combination,संयोग,संयोजन,संचय,,,,,,,,,,,
combinational tone,संयुक्त स्वर,,,,,,,,,,,,,
combination tone,संयुक्त स्वर,,,,,,,,,,,,,
combustibility,दाह्यता,,,,,,,,,,,,,
combustion,दहन,,,,,,,,,,,,,
commercial ferrite,व्यापारिक फेराइट,,,,,,,,,,,,,
common,साधारण,सामान्य ,सार्व ,सर्वनिष्ठ,उभयनिष्ठ,,,,,,,,,
communication,संचार,,,,,,,,,,,,,
commutation,दिक्परिवर्तन,दत्त परिवर्तन,क्रमविनिमय,,,,,,,,,,,
